Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:37xXDxPzfk5lnU8aNSRXfw,"You're the Only Good Thing In My Life","Cry","Cigarettes After Sex",2019-10-25,275186,41,true,,2025-05-11T21:58:31Z,"dream pop","Partisan Records",0.467,0.289,5,-11.203,1,0.0282,0.783,0.742,0.131,0.0593,130.532,4
spotify:track:2F6vx9sOQJE264gYgn9dxr,"Silver Sable","X's","Cigarettes After Sex",2024-07-12,231933,0,false,,2025-05-11T21:58:30Z,"dream pop","Partisan Records",0.568,0.483,5,-11.333,1,0.031,0.748,0.341,0.132,0.55,91.065,4
spotify:track:2yyQmFCUPenLlfpfUxBnAd,"Truly","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,244110,1,false,,2025-05-11T21:58:29Z,"dream pop","Partisan Records",0.449,0.383,4,-9.808,1,0.0281,0.142,0.554,0.0844,0.303,96.671,4
spotify:track:7cs7MLtAWvsdf3w5kBvfK2,"Nothing's Gonna Hurt You Baby","I.","Cigarettes After Sex",2012-07-21,286293,4,false,,2025-05-11T21:58:28Z,"dream pop","Spanish Prayers",0.495,0.328,4,-14.079,1,0.0274,0.262,0.149,0.107,0.0927,97.241,4
spotify:track:53k1gKFpKrDbktUzrB80f0,"Sesame Syrup","Crush","Cigarettes After Sex",2018-07-09,303296,1,false,,2025-05-11T21:58:28Z,"dream pop","Partisan Records",0.424,0.413,4,-11.383,1,0.0246,0.0402,0.382,0.107,0.348,93.636,4
spotify:track:70YTBH8vOGJNMhy6186yFm,"Heavenly","Cry","Cigarettes After Sex",2019-10-25,286773,56,false,,2025-05-11T21:58:27Z,"dream pop","Partisan Records",0.536,0.436,8,-9.187,1,0.0248,0.672,0.697,0.11,0.134,105.13,4
spotify:track:0O0bttAxJKKWqAqY2Nq4mC,"Falling In Love","Cry","Cigarettes After Sex",2019-10-25,245840,49,false,,2025-05-11T21:58:26Z,"dream pop","Partisan Records",0.475,0.269,7,-11.641,1,0.027,0.722,0.017,0.125,0.357,140.654,4
spotify:track:0Wiopk3IquTf6khAdIZr3p,"Baby Blue Movie","X's","Cigarettes After Sex",2024-07-12,244733,0,false,,2025-05-11T21:58:25Z,"dream pop","Partisan Records",0.597,0.614,8,-9.243,1,0.0344,0.35,0.791,0.13,0.531,105.011,4
spotify:track:0byw9oyQKnZ1fUWHfLQ9Wq,"Pure","Cry","Cigarettes After Sex",2019-10-25,254626,38,false,,2025-05-11T21:58:24Z,"dream pop","Partisan Records",0.48,0.21,1,-13.487,0,0.0329,0.55,0.855,0.101,0.0416,134.807,3
spotify:track:6VJYENs5BugMc1dCVepivD,"Flash","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,274576,1,false,,2025-05-11T21:58:22Z,"dream pop","Partisan Records",0.559,0.368,0,-10.351,0,0.0248,0.351,0.823,0.099,0.139,74.026,4
spotify:track:3YL4zMqcyFu0OfLI1sZ66Z,"Starry Eyes","I.","Cigarettes After Sex",2012-07-21,206000,0,false,,2025-05-11T21:58:21Z,"dream pop","Spanish Prayers",0.422,0.363,2,-15.321,1,0.0329,0.445,0.323,0.0686,0.115,100.124,4
spotify:track:2nD9CUfMMUVxL0UyFs8fGG,"Pistol","Pistol","Cigarettes After Sex",2022-11-15,234174,2,false,,2025-05-11T21:58:20Z,"dream pop","Partisan Records",0.651,0.441,7,-11.74,1,0.0346,0.519,0.708,0.0959,0.373,109.979,4
spotify:track:7nbAMKGkPMjc4EuNNsjXqZ,"Neon Moon","Neon Moon","Cigarettes After Sex",2018-12-17,225767,1,false,,2025-05-11T21:58:20Z,"dream pop","Spanish Prayers",0.274,0.489,4,-11.102,1,0.0301,0.0984,0.0946,0.102,0.284,180.605,4
spotify:track:5Q6fh8OEhBYepJaORz9lxe,"Daddy Issues (Remix) feat. Syd","Daddy Issues (Remix) feat. Syd","The Neighbourhood;Syd",2015-11-13,181186,4,false,,2025-05-11T21:58:19Z,"alternative r&b","Columbia",0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,4
spotify:track:6ilc4vQcwMPlvAHFfsTGng,"Sweet","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,292110,5,false,,2025-05-11T21:58:18Z,"dream pop","Partisan Records",0.449,0.51,6,-9.075,1,0.0278,0.351,0.761,0.139,0.115,96.425,4
spotify:track:5TTGoX70AFrTvuEtqHK37S,"No. 1 Party Anthem","AM","Arctic Monkeys",2013-09-09,243131,87,false,,2025-05-11T21:58:18Z,"indie,garage rock","Domino Recording Co",0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4
spotify:track:4ImeysCxPlYmM4LRFp7z9f,"X's","X's","Cigarettes After Sex",2024-07-12,183761,0,true,,2025-05-11T21:58:16Z,"dream pop","Partisan Records",0.587,0.442,11,-10.837,0,0.0296,0.445,0.816,0.109,0.215,133.251,4
spotify:track:6TWcSqCntZhH5vyc35kkob,"John Wayne","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,258483,2,false,,2025-05-11T21:58:16Z,"dream pop","Partisan Records",0.453,0.465,3,-8.392,1,0.0287,0.351,0.883,0.0985,0.178,123.84,4
spotify:track:6sQ833YbGp8SbtGcLCBwHw,"Tejano Blue","Tejano Blue","Cigarettes After Sex",2024-02-28,234453,0,true,,2025-05-11T21:58:15Z,"dream pop","Partisan Records",0.54,0.46,4,-9.992,1,0.0369,0.546,0.439,0.116,0.285,81.999,4
spotify:track:1l4pW7Tklvcc3k38rDFMkk,"Touch","Cry","Cigarettes After Sex",2019-10-25,292853,54,false,,2025-05-11T21:58:14Z,"dream pop","Partisan Records",0.484,0.5,6,-9.403,1,0.0241,0.366,0.918,0.102,0.369,95.996,4
spotify:track:514vvD0m17sJuYzoOqcE2Q,"Young & Dumb","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,273896,1,true,,2025-05-11T21:58:10Z,"dream pop","Partisan Records",0.402,0.521,0,-8.895,1,0.0283,0.517,0.697,0.106,0.229,97.064,4
spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,"Sunsetz","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,215150,7,true,,2025-05-11T21:58:09Z,"dream pop","Partisan Records",0.41,0.48,9,-9.417,0,0.0294,0.0561,0.814,0.0972,0.129,75.303,4
spotify:track:1FWsomP9StpCcXNWmJk8Cl,"K.","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,320030,7,false,,2025-05-11T21:58:08Z,"dream pop","Partisan Records",0.454,0.401,3,-10.251,1,0.0264,0.14,0.837,0.136,0.319,93.703,4
spotify:track:7ne4VBA60CxGM75vw0EYad,"That’s So True","The Secret of Us (Deluxe)","Gracie Abrams",2024-10-18,166300,90,true,,2025-05-11T21:58:05Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
spotify:track:51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry","The Secret of Us","Gracie Abrams",2024-06-21,157146,87,true,,2025-05-11T21:58:05Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
spotify:track:4SqWKzw0CbA05TGszDgMlc,"I Love You So","I Love You So","The Walters",2014-11-28,160239,88,false,,2025-05-11T21:58:02Z,"","Warner Records",0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4
spotify:track:2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga;Bruno Mars",2024-08-16,251667,91,false,,2025-05-11T21:58:01Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
spotify:track:0UYnhUfnUj5adChuAXvLUB,"Sailor Song","Sailor Song","Gigi Perez",2024-07-26,211978,5,false,,2025-05-11T21:57:58Z,"","Gigi Perez",0.492,0.416,11,-10.439,1,0.0254,0.686,0.0000861,0.203,0.297,94.926,4
spotify:track:0JXXNGljqupsJaZsgSbMZV,"Sure Thing","All I Want Is You","Miguel",2010-11-30,195373,89,false,,2025-05-11T21:57:57Z,"r&b","Jive",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
spotify:track:2Co0IjcLTSHMtodwD4gzfg,"I Bet on Losing Dogs","Puberty 2","Mitski",2016-06-17,170240,81,false,,2025-05-11T21:57:56Z,"","Dead Oceans",0.398,0.493,9,-9.561,1,0.0303,0.00347,0.000157,0.106,0.412,82.048,4
spotify:track:6GGtHZgBycCgGBUhZo81xe,"Say Yes To Heaven","Say Yes To Heaven","Lana Del Rey",2023-05-19,209156,86,false,,2025-05-11T21:57:55Z,"","Polydor Records",0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,4
spotify:track:2vtmY2mSccRzKGjtcHSzI3,"Diet Mountain Dew","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,222920,80,false,,2025-05-11T21:57:53Z,"","Polydor Records",0.595,0.696,10,-5.921,0,0.0417,0.276,0,0.411,0.533,88.013,4
spotify:track:7EkWXAI1wn8Ii883ecd9xr,"Freaks","Freaks","Surf Curse",2021-05-15,147062,87,false,,2025-05-11T21:57:52Z,"indie","Surf Curse",0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.633,0.0511,0.407,179.626,4
spotify:track:2Lumsra3kuU61wXkEKzKaK,"Disco","Disco","Surf Curse",2019-06-12,152760,81,false,,2025-05-11T21:57:51Z,"indie","Surf Curse",0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,4
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,"Die For You","Starboy","The Weeknd",2016-11-24,260253,88,false,,2025-05-11T21:57:50Z,"","The Weeknd/Lyric",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4
spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"WILDFLOWER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,261466,92,false,,2025-05-11T21:57:46Z,"","Darkroom/Interscope Records",0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
spotify:track:629DixmZGHc7ILtEntuiWE,"LUNCH","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,179586,83,false,,2025-05-11T21:57:45Z,"","Darkroom/Interscope Records",0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
spotify:track:6dOtVTDdiauQNBQEDOtlAB,"BIRDS OF A FEATHER","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,210373,95,false,,2025-05-11T21:57:45Z,"","Darkroom/Interscope Records",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
spotify:track:22I3h5AOENlH4CqXJsEbFR,"Collide (feat. Tyga)","Collide (feat. Tyga)","Justine Skye;Tyga",2014-08-25,260169,73,true,,2025-05-11T21:57:43Z,"","Nynetineth LLC",0.418,0.31,11,-9.869,0,0.0625,0.095,0,0.216,0.131,139.614,4
spotify:track:4K9fCsfAZmLogvDKKIRgCa,"Tek It","Tek It (I Watch the Moon)","Cafuné",2019,191823,74,false,,2025-05-11T21:57:42Z,"","Elektra (NEK)",0.423,0.913,8,-5.354,1,0.0655,0.0000653,0,0.269,0.596,146.995,4
spotify:track:3NLnwwAQbbFKcEcV8hDItk,"Perfect","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,230341,84,false,,2025-05-11T21:57:36Z,"","Syco Music",0.648,0.822,11,-5.231,0,0.0749,0.0598,0,0.119,0.397,99.933,4
spotify:track:5O2P9iiztwhomNh8xkR9lJ,"Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226597,90,false,,2025-05-11T21:57:35Z,"","Syco Music",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
spotify:track:1Fid2jjqsHViMX6xNH70hE,"Atlantis","Tell Me It's Real (Expanded Edition)","Seafret",2016-01-29,229613,84,false,,2025-05-11T21:57:34Z,"","Sweet Jane Recordings",0.4,0.479,8,-7.989,0,0.0308,0.0529,0.00000214,0.115,0.213,166.159,4
spotify:track:5LrN7yUQAzvthd4QujgPFr,"Here With Me","Petals to Thorns","d4vd",2023-05-26,242484,15,false,,2025-05-11T21:57:33Z,"","Darkroom/Interscope Records",0.575,0.45,4,-9.306,1,0.0259,0.531,0.0000659,0.124,0.263,132.039,4
spotify:track:1xK59OXxi2TAAAbmZK0kBL,"Romantic Homicide","Romantic Homicide","d4vd",2022-07-20,132630,84,false,,2025-05-11T21:57:32Z,"","D4VD ENT, LLC",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4
spotify:track:2xql0pid3EUwW38AsywxhV,"Reflections","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,244013,89,false,,2025-05-11T21:57:31Z,"","Columbia",0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4
spotify:track:6IPwKM3fUUzlElbvKw2sKl,"we fell in love in october","we fell in love in october / October Passed Me By","girl in red",2018-11-21,184153,87,false,,2025-05-11T21:57:29Z,"bedroom pop","world in red",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4
spotify:track:2K7xn816oNHJZ0aVqdQsha,"Softcore","Hard To Imagine The Neighbourhood Ever Changing","The Neighbourhood",2018-11-02,206280,87,false,,2025-05-11T21:57:27Z,"","Columbia",0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4
spotify:track:4k3xDpAdBuM17mNNHhOZkK,"nuts","LIVE FOREVER","Lil Peep;rainy bear",2015-12-02,85360,89,true,,2025-05-11T21:57:26Z,"emo rap,cloud rap","Death Note Music, LLC",0.51,0.739,2,-7.41,1,0.0415,0.00872,0,0.111,0.148,62.007,4
spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,"505","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,253586,89,false,,2025-05-11T21:57:25Z,"indie,garage rock","Domino Recording Co",0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4
spotify:track:5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,93,false,,2025-05-11T21:57:24Z,"indie,garage rock","Domino Recording Co",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
